route_id,origin_lat,origin_lon,dest_lat,dest_lon,waypoint_count,route_length_km,avg_altitude_m,max_altitude_m,uav_model,max_range_km,max_speed_ms,payload_capacity_kg,battery_capacity_kwh,energy_consumption_kwh_per_km,delivery_time_min,energy_consumed_kwh,restricted_zone_crossings,constraint_violation,optimization_target_met,delivery_priority,airspace_density,weather_risk_score
RT-01811,30.444873,120.272893,30.343167,120.329812,2,12.57,50.8,58.1,Meituan UAV,16.4,16.8,9.3,7.55,0.076,69.1,0.95,1,0,0,医疗物资,31.5,0.544
RT-01812,30.130610,120.317903,30.082982,120.125516,8,19.27,159.0,174.5,DJI FlyCart 30,33.0,21.3,18.7,8.24,0.251,78.7,4.83,2,0,0,紧急,20.6,0.327
RT-01813,30.128186,120.229200,30.079313,120.022840,6,20.60,157.2,235.5,Meituan UAV,22.8,23.6,1.0,7.12,0.081,78.3,1.67,5,1,0,加急,42.1,0.650
RT-01814,30.336565,120.123914,30.337581,120.245293,10,11.66,51.5,69.7,DJI FlyCart 30,49.4,11.4,2.9,2.34,0.189,91.3,2.21,1,0,0,加急,46.1,0.126
RT-01815,30.248563,120.057290,30.133439,120.128160,3,14.52,53.8,76.8,SF UAS,25.7,21.2,2.7,9.86,0.106,59.2,1.54,4,1,0,紧急,40.7,0.996
RT-01816,30.308310,120.204771,30.239093,120.159833,9,8.83,183.4,261.4,SF UAS,38.2,24.4,2.6,5.22,0.085,35.3,0.75,4,1,0,医疗物资,14.7,0.298
RT-01817,30.272354,119.921182,30.099590,120.334205,7,44.15,134.3,145.2,ZTO UAV,21.4,22.2,18.1,7.44,0.179,171.1,7.89,1,0,0,加急,16.2,0.522
RT-01818,30.240748,120.174713,30.380724,120.230062,13,16.47,171.8,234.1,EHang Falcon,28.7,20.3,3.5,3.56,0.121,72.4,1.99,2,0,0,医疗物资,4.4,0.290
RT-01819,30.020389,120.154210,30.435266,120.040506,2,47.46,85.2,126.8,EHang Falcon,22.0,23.4,18.6,2.49,0.164,178.3,7.80,2,0,0,医疗物资,38.6,0.637
RT-01820,30.099167,120.331604,30.220707,120.273145,14,14.65,106.3,116.7,EHang Falcon,36.1,23.6,14.6,3.86,0.194,55.1,2.84,5,1,0,普通,47.7,0.959
RT-01821,30.198278,120.130270,30.324854,120.057824,2,15.72,83.2,179.4,ZTO UAV,30.6,10.2,2.7,9.95,0.258,135.7,4.05,1,0,0,加急,2.7,0.040
RT-01822,30.115852,120.082157,30.390920,120.149251,11,31.29,115.5,178.7,Meituan UAV,12.5,18.4,12.7,8.51,0.169,146.1,5.28,3,0,0,普通,43.2,0.318
RT-01823,30.231434,120.045370,30.421149,119.994800,10,21.67,65.5,94.7,ZTO UAV,46.1,24.6,17.8,1.97,0.186,77.9,4.03,1,0,0,加急,42.9,0.079
RT-01824,30.064395,120.100263,30.102490,120.095399,9,4.27,71.5,154.9,EHang Falcon,10.6,13.8,13.5,8.54,0.140,30.3,0.60,1,0,0,普通,31.6,0.699
RT-01825,30.186255,120.114206,30.237661,120.039938,10,9.15,131.9,173.2,DJI FlyCart 30,43.5,15.5,21.9,3.63,0.183,54.1,1.68,1,0,0,加急,5.0,0.061
RT-01826,30.270062,120.096697,30.207033,120.219929,3,13.77,68.7,130.1,EHang Falcon,13.4,22.8,21.0,7.83,0.086,52.4,1.18,0,0,0,加急,48.5,0.348
RT-01827,30.263921,120.199326,30.353614,120.252840,2,11.23,183.3,235.9,EHang Falcon,29.5,20.5,22.9,9.76,0.186,49.6,2.08,4,1,0,医疗物资,36.3,0.842
RT-01828,30.015797,119.999845,30.287614,120.323960,8,43.46,152.3,249.6,ZTO UAV,41.1,12.5,2.9,1.57,0.236,300.7,10.27,3,0,0,紧急,47.8,0.975
RT-01829,30.301931,119.959320,30.083741,120.260010,4,37.78,180.8,224.9,SF UAS,20.5,21.1,23.9,8.09,0.123,153.7,4.64,1,0,0,紧急,39.5,0.759
RT-01830,30.199668,120.156927,30.076473,120.051512,5,17.06,175.7,175.8,Meituan UAV,37.2,22.3,5.8,3.07,0.294,68.7,5.01,4,1,0,医疗物资,26.1,0.379
RT-01831,30.075147,120.319048,30.354952,119.961687,5,46.39,118.1,121.1,ZTO UAV,38.0,10.4,21.5,2.99,0.198,385.7,9.19,4,1,0,加急,17.1,0.704
RT-01832,30.227512,120.197184,30.266156,120.218021,8,4.75,163.6,255.3,Meituan UAV,21.7,21.4,25.3,8.38,0.214,21.8,1.02,3,0,1,普通,14.6,0.068
RT-01833,30.275403,120.235595,30.318400,119.901224,12,32.49,94.3,193.9,DJI FlyCart 30,48.8,17.0,19.9,2.52,0.227,167.3,7.39,3,0,0,普通,20.4,0.704
RT-01834,30.004009,120.175347,30.273796,120.198597,3,30.12,102.8,155.9,Meituan UAV,48.9,15.9,21.8,6.67,0.128,166.2,3.86,1,0,0,紧急,45.3,0.666
RT-01835,30.302947,120.337192,30.368751,120.039259,13,29.55,175.2,272.5,Meituan UAV,49.2,13.5,3.3,2.49,0.203,189.2,6.01,3,0,0,加急,29.4,0.170
RT-01836,30.127530,119.939477,30.310216,120.011018,2,21.47,197.1,202.6,Meituan UAV,39.3,23.3,29.6,8.31,0.090,82.9,1.92,4,1,0,医疗物资,8.5,0.037
RT-01837,30.062897,120.190969,30.391021,120.182604,4,36.54,99.4,175.6,DJI FlyCart 30,39.1,10.8,23.5,8.63,0.186,290.6,6.80,4,1,0,加急,18.9,0.806
RT-01838,30.279928,120.165905,30.241711,120.037258,8,13.08,75.0,161.5,ZTO UAV,30.9,12.7,5.7,4.06,0.185,90.9,2.42,3,0,0,紧急,10.6,0.285
RT-01839,30.390570,120.108479,30.401545,120.242508,13,12.93,56.2,59.9,EHang Falcon,30.9,21.7,27.7,5.14,0.152,52.2,1.97,3,0,0,紧急,15.5,0.582
RT-01840,30.429019,120.007994,30.127398,120.147435,3,36.15,178.2,264.4,Meituan UAV,11.7,21.9,14.9,4.81,0.196,141.9,7.09,4,1,0,紧急,11.1,0.812
RT-01841,30.242632,120.217055,30.263975,120.299850,5,8.31,83.4,139.7,DJI FlyCart 30,47.2,20.8,5.6,2.04,0.050,38.6,0.42,1,0,0,医疗物资,35.8,0.681
RT-01842,30.070357,120.312066,30.378213,120.234479,2,35.07,100.8,124.8,DJI FlyCart 30,45.8,14.7,10.7,5.36,0.139,207.9,4.87,2,0,0,紧急,38.9,0.123
RT-01843,30.159202,120.096347,30.090574,120.170819,13,10.48,165.8,231.3,Meituan UAV,26.1,21.6,15.1,3.98,0.170,42.2,1.78,5,1,0,加急,43.7,0.292
RT-01844,30.068299,119.932550,30.387906,119.959006,14,35.67,67.6,108.9,EHang Falcon,14.5,20.1,22.9,8.37,0.181,154.7,6.44,3,0,0,医疗物资,35.8,0.742
RT-01845,30.228321,120.330518,30.035842,119.955841,6,41.96,114.5,172.5,DJI FlyCart 30,36.1,18.9,7.4,5.60,0.170,193.4,7.14,4,1,0,医疗物资,47.1,0.181
RT-01846,30.448773,120.292537,30.008526,120.092702,2,52.64,178.7,180.3,ZTO UAV,18.1,16.5,26.4,5.20,0.170,278.4,8.97,1,0,0,加急,2.0,0.245
RT-01847,30.447920,120.229351,30.319880,119.996335,6,26.53,51.4,120.7,Meituan UAV,31.9,15.5,12.5,5.54,0.158,146.9,4.20,2,0,0,紧急,5.9,0.565
RT-01848,30.282694,120.096923,30.041173,119.997465,6,28.54,149.2,204.3,ZTO UAV,39.8,19.1,15.4,6.43,0.065,130.6,1.85,1,0,0,普通,39.8,0.198
RT-01849,30.340201,120.115059,30.016014,120.100403,5,36.12,157.3,213.3,Meituan UAV,35.1,18.5,24.6,2.55,0.066,169.2,2.38,3,0,0,加急,11.6,0.307
RT-01850,30.182067,119.906302,30.037726,120.250596,14,36.84,118.0,201.8,SF UAS,24.3,20.9,26.8,9.56,0.115,151.7,4.25,2,0,0,普通,39.0,0.291
RT-01851,30.239012,120.336089,30.171363,119.979897,3,35.09,99.9,136.2,Meituan UAV,36.3,20.9,12.0,9.92,0.098,143.9,3.42,4,1,0,医疗物资,12.2,0.816
RT-01852,30.323577,120.316546,30.212022,119.920571,15,40.05,163.2,252.4,Meituan UAV,32.5,24.2,8.6,8.46,0.182,145.9,7.28,3,0,0,普通,25.3,0.710
RT-01853,30.072802,119.905036,30.277777,120.155742,12,33.21,108.0,176.3,EHang Falcon,40.8,10.2,13.8,1.99,0.259,282.6,8.61,1,0,0,紧急,31.4,0.059
RT-01854,30.417188,119.915369,30.054976,120.236325,4,50.78,189.9,259.4,DJI FlyCart 30,34.9,18.5,29.8,2.15,0.269,236.3,13.67,0,0,0,紧急,9.3,0.250
RT-01855,30.237361,120.121906,30.068437,120.275608,10,23.93,93.0,114.2,Meituan UAV,45.0,11.1,26.1,7.45,0.128,186.7,3.06,2,0,0,紧急,27.7,0.494
RT-01856,30.132715,120.313413,30.173792,120.128234,2,18.40,128.0,144.9,ZTO UAV,46.8,21.3,28.0,7.24,0.090,74.7,1.66,1,0,0,紧急,47.5,0.637
RT-01857,30.238555,119.988344,30.228698,119.950636,10,3.79,120.1,165.3,SF UAS,39.0,15.4,16.7,6.87,0.291,23.7,1.10,4,1,0,加急,6.7,0.390
RT-01858,30.110010,119.986837,30.330249,120.088015,10,26.38,140.2,202.6,SF UAS,32.6,15.6,15.0,4.28,0.181,148.5,4.78,0,0,0,加急,21.1,0.318
RT-01859,30.110012,120.100350,30.393287,119.991190,7,33.24,115.2,126.2,Meituan UAV,30.2,23.6,11.4,5.54,0.244,124.4,8.11,0,0,0,加急,35.9,0.525
RT-01860,30.201413,120.085411,30.174304,120.041962,8,5.16,154.9,248.5,SF UAS,16.3,23.3,12.7,5.52,0.086,23.0,0.44,4,1,0,医疗物资,15.4,0.306
RT-01861,30.390780,120.343565,30.040130,120.347240,13,39.04,112.2,157.0,Meituan UAV,43.4,23.6,4.1,9.07,0.069,142.4,2.71,1,0,0,加急,23.5,0.012
RT-01862,30.301303,120.140645,30.010605,120.263295,10,34.45,80.1,122.8,DJI FlyCart 30,44.7,23.9,29.1,3.90,0.268,128.3,9.24,0,0,0,紧急,4.8,0.592
RT-01863,30.139168,120.111885,30.215434,120.280027,12,18.27,170.4,207.7,SF UAS,12.8,17.4,10.4,2.23,0.180,91.1,3.29,4,1,0,普通,15.2,0.970
RT-01864,30.348103,120.315851,30.284707,120.291802,10,7.43,172.6,182.1,ZTO UAV,21.2,14.3,10.9,6.83,0.217,46.9,1.61,1,0,0,加急,27.4,0.418
RT-01865,30.396518,119.965529,30.226600,120.018539,13,19.59,122.4,199.7,SF UAS,48.5,11.4,12.6,8.03,0.299,152.6,5.86,1,0,0,普通,18.1,0.519
RT-01866,30.008640,120.123337,30.043612,120.043983,4,8.58,109.1,158.8,ZTO UAV,45.9,10.9,28.5,2.32,0.068,69.3,0.58,3,0,0,紧急,37.0,0.745
RT-01867,30.046652,119.922932,30.057512,120.237777,5,30.36,50.9,104.7,Meituan UAV,46.4,17.4,21.4,6.17,0.079,154.7,2.39,2,0,0,普通,7.3,0.540
RT-01868,30.014351,120.105035,30.169325,119.946521,5,23.04,153.8,253.0,DJI FlyCart 30,33.0,15.3,16.0,3.61,0.151,129.2,3.48,2,0,0,紧急,26.2,0.387
RT-01869,30.040839,120.280715,30.007637,120.170053,4,11.29,161.4,240.2,ZTO UAV,20.9,15.1,20.7,3.04,0.264,64.7,2.98,3,0,0,医疗物资,47.0,0.060
RT-01870,30.160610,120.261942,30.333618,120.231032,13,19.49,154.5,200.8,DJI FlyCart 30,30.1,22.4,30.0,5.10,0.294,75.0,5.73,0,0,0,紧急,10.2,0.870
RT-01871,30.347019,119.992122,30.233896,120.316112,11,33.59,147.6,192.4,DJI FlyCart 30,27.1,14.7,9.3,4.29,0.281,198.7,9.44,1,0,0,普通,6.4,0.908
RT-01872,30.141773,120.005773,30.336427,119.969716,11,21.94,83.6,163.3,EHang Falcon,21.7,17.3,14.0,9.38,0.139,111.5,3.05,3,0,0,加急,27.1,0.267
RT-01873,30.132664,120.286987,30.015509,120.120250,12,20.69,66.8,111.6,EHang Falcon,18.0,24.2,25.1,5.32,0.272,74.7,5.62,1,0,0,医疗物资,17.8,0.859
RT-01874,30.130563,119.940707,30.193883,120.211680,5,27.02,123.7,164.5,ZTO UAV,46.7,14.4,0.8,3.52,0.247,163.5,6.67,4,1,0,加急,35.3,0.217
RT-01875,30.181655,119.949527,30.282863,120.155242,15,22.77,151.0,153.8,SF UAS,25.2,13.6,5.1,3.97,0.056,148.2,1.28,5,1,0,加急,19.5,0.339
RT-01876,30.395955,120.314243,30.055065,119.917199,8,53.84,79.9,117.1,EHang Falcon,48.6,12.5,6.9,6.52,0.121,370.7,6.49,3,0,0,普通,29.9,0.389
RT-01877,30.359995,120.125502,30.072559,120.300704,12,36.16,134.5,184.2,SF UAS,21.1,14.1,15.5,8.70,0.288,223.9,10.41,2,0,0,普通,30.9,0.571
RT-01878,30.445375,119.927482,30.145687,120.046630,9,35.27,76.6,99.4,DJI FlyCart 30,24.7,22.9,5.2,7.13,0.082,135.1,2.89,1,0,0,加急,21.6,0.679
RT-01879,30.034386,120.143272,30.296987,119.973018,4,33.51,130.4,181.0,SF UAS,34.9,11.1,24.1,9.69,0.278,262.8,9.31,3,0,0,普通,48.8,0.377
RT-01880,30.075329,120.191548,30.441284,120.114308,4,41.41,123.6,179.6,Meituan UAV,47.4,18.7,4.9,1.89,0.228,189.8,9.44,3,0,0,紧急,33.1,0.635
RT-01881,30.246909,120.264255,30.353638,120.298586,10,12.33,163.5,233.5,Meituan UAV,46.9,19.1,22.0,2.65,0.234,59.0,2.88,5,1,0,紧急,0.7,0.047
RT-01882,30.098197,120.196988,30.009880,119.928042,12,27.72,88.8,111.0,EHang Falcon,12.3,17.6,5.2,5.32,0.266,139.4,7.37,4,1,0,普通,12.5,0.999
RT-01883,30.415955,120.075881,30.229616,120.261296,5,27.34,80.8,90.3,ZTO UAV,32.6,24.2,24.8,1.59,0.192,98.9,5.24,1,0,0,医疗物资,28.6,0.092
RT-01884,30.444085,120.110253,30.238408,120.311503,13,29.97,103.1,151.1,EHang Falcon,15.0,19.2,9.8,1.71,0.133,134.3,3.99,5,1,0,加急,10.6,0.117
RT-01885,30.130134,120.021843,30.278377,120.179366,15,22.41,167.9,196.9,Meituan UAV,35.4,11.9,3.7,3.86,0.276,162.4,6.19,5,1,0,普通,24.4,0.002
RT-01886,30.341184,120.163297,30.110178,120.318018,12,29.71,75.8,82.6,EHang Falcon,42.7,18.3,29.8,6.02,0.180,141.8,5.36,4,1,0,医疗物资,6.5,0.591
RT-01887,30.279021,119.914350,30.379880,120.326193,8,41.13,156.5,195.0,SF UAS,45.4,20.9,3.3,7.51,0.178,172.0,7.34,4,1,0,加急,1.1,0.175
RT-01888,30.265811,120.062421,30.055781,120.066170,3,23.38,173.1,174.9,SF UAS,29.2,16.1,21.1,4.96,0.267,128.0,6.24,2,0,0,加急,25.5,0.427
RT-01889,30.426767,120.154000,30.350548,120.303003,2,16.63,178.7,185.0,SF UAS,32.5,18.1,22.7,2.78,0.200,83.8,3.33,5,1,0,加急,5.2,0.245
RT-01890,30.026651,120.312519,30.178539,120.338251,15,17.09,199.9,258.6,SF UAS,15.2,21.1,10.9,9.65,0.120,70.2,2.04,3,0,0,紧急,34.2,0.402
RT-01891,30.076802,120.156400,30.003888,120.285241,8,14.83,127.0,213.6,ZTO UAV,15.5,18.2,13.3,7.29,0.297,71.9,4.40,3,0,0,医疗物资,23.5,0.489
RT-01892,30.076774,120.224526,30.396342,120.104476,4,37.40,58.1,116.5,SF UAS,13.5,11.1,25.4,4.90,0.242,292.0,9.04,2,0,0,紧急,49.0,0.753
RT-01893,30.154950,120.271191,30.175184,119.983140,10,27.81,73.6,84.1,EHang Falcon,24.5,21.0,8.9,2.27,0.053,115.2,1.48,4,1,0,紧急,11.1,0.921
RT-01894,30.435723,120.239616,30.296340,120.163155,4,17.17,152.0,186.1,Meituan UAV,32.4,13.3,13.4,4.31,0.269,110.6,4.62,2,0,0,加急,12.7,0.724
RT-01895,30.221122,120.223754,30.177652,119.917350,14,29.87,104.9,178.0,SF UAS,35.0,22.4,15.9,5.68,0.143,116.2,4.26,3,0,0,加急,2.7,0.142
RT-01896,30.296859,120.167492,30.281903,120.144842,12,2.74,88.6,164.8,SF UAS,12.4,11.3,11.7,8.10,0.139,25.5,0.38,1,0,1,普通,46.5,0.165
RT-01897,30.127990,120.202632,30.266875,120.246568,10,16.03,195.8,255.6,DJI FlyCart 30,37.1,14.7,10.9,5.60,0.131,96.5,2.10,2,0,0,加急,4.5,0.147
RT-01898,30.213804,120.328952,30.294363,120.018568,8,31.16,193.6,259.5,ZTO UAV,24.3,11.9,5.8,9.46,0.235,225.1,7.32,1,0,0,紧急,25.9,0.317
RT-01899,30.033627,119.983913,30.437491,120.175236,15,48.58,178.4,262.4,ZTO UAV,44.2,24.2,5.5,6.40,0.192,176.7,9.35,3,0,0,加急,48.3,0.314
RT-01900,30.185384,120.151626,30.141685,119.909641,5,23.79,168.5,204.0,ZTO UAV,10.3,20.5,20.8,5.95,0.280,103.6,6.67,0,0,0,普通,21.8,0.512
RT-01901,30.191196,120.259312,30.348277,120.252975,10,17.50,100.7,152.6,ZTO UAV,42.2,13.9,9.2,8.65,0.194,108.6,3.40,4,1,0,加急,39.3,0.824
RT-01902,30.083765,119.937351,30.330157,120.165141,5,35.11,146.0,147.2,SF UAS,26.7,18.6,29.7,1.34,0.082,164.7,2.88,4,1,0,医疗物资,3.7,0.021
RT-01903,30.225542,120.289036,30.255901,120.157084,8,13.13,59.6,129.3,DJI FlyCart 30,44.4,19.4,17.0,9.85,0.252,58.4,3.31,2,0,0,医疗物资,34.6,0.857
RT-01904,30.325033,120.011900,30.127162,120.331775,10,37.84,192.9,201.5,Meituan UAV,14.4,21.1,19.7,2.60,0.060,156.2,2.28,3,0,0,医疗物资,21.9,0.317
RT-01905,30.146580,120.020016,30.337630,120.183887,14,26.47,61.3,82.6,ZTO UAV,35.8,16.7,24.7,7.62,0.096,139.7,2.54,2,0,0,加急,16.2,0.011
RT-01906,30.015882,120.199614,30.434375,120.173583,4,46.65,145.7,241.7,EHang Falcon,32.4,15.0,29.9,2.15,0.153,270.6,7.15,2,0,0,医疗物资,20.7,0.635
RT-01907,30.299237,120.349312,30.444605,119.966721,9,40.15,68.8,127.7,ZTO UAV,30.8,12.0,17.2,1.41,0.183,287.6,7.35,4,1,0,紧急,39.2,0.975
RT-01908,30.004682,120.274953,30.086551,120.316419,5,9.95,109.9,189.7,DJI FlyCart 30,20.1,17.8,15.3,6.56,0.177,49.4,1.76,0,0,0,紧急,11.3,0.619
RT-01909,30.171633,120.276282,30.256332,120.101806,4,19.25,90.6,124.3,ZTO UAV,16.6,15.6,11.1,9.92,0.189,108.0,3.63,3,0,0,紧急,10.0,0.795
RT-01910,30.395215,120.291084,30.348435,119.949935,5,33.18,65.9,73.8,DJI FlyCart 30,19.6,24.5,22.0,2.06,0.248,120.1,8.22,3,0,0,医疗物资,46.4,0.245
RT-01911,30.030329,119.957646,30.187236,119.971199,10,17.52,131.8,148.4,ZTO UAV,44.1,24.2,8.1,7.91,0.063,66.2,1.10,5,1,0,紧急,22.4,0.725
RT-01912,30.416033,120.244453,30.059495,120.195311,10,39.97,108.5,165.4,EHang Falcon,13.6,13.9,12.7,5.89,0.227,247.9,9.07,1,0,0,紧急,7.5,0.308
RT-01913,30.270748,120.262907,30.318050,120.082150,14,18.15,81.6,116.0,DJI FlyCart 30,28.6,12.3,2.8,4.70,0.221,129.0,4.02,0,0,0,加急,33.3,0.149
RT-01914,30.102657,120.012764,30.117026,120.223450,5,20.35,112.8,181.1,EHang Falcon,21.4,19.5,28.0,4.91,0.130,93.2,2.65,1,0,0,普通,21.6,0.915
RT-01915,30.374857,120.146859,30.234750,120.343398,8,24.50,168.6,233.7,DJI FlyCart 30,26.0,20.5,2.3,5.85,0.180,103.9,4.40,3,0,0,紧急,48.2,0.311
RT-01916,30.299894,119.978667,30.255293,120.261673,7,27.66,150.9,233.9,EHang Falcon,24.1,22.4,9.3,4.19,0.259,108.2,7.15,2,0,0,加急,48.8,0.458
RT-01917,30.309843,120.334436,30.257877,120.061222,3,26.89,158.8,248.0,SF UAS,19.9,10.2,18.1,3.45,0.103,228.1,2.78,1,0,0,医疗物资,44.3,0.054
RT-01918,30.378508,120.031189,30.173654,120.234930,3,30.06,150.0,227.0,DJI FlyCart 30,18.5,10.8,8.8,7.49,0.273,244.2,8.20,2,0,0,加急,11.7,0.458
RT-01919,30.162910,119.994672,30.107666,120.028568,12,6.96,193.1,228.7,DJI FlyCart 30,34.8,19.8,8.8,1.79,0.166,33.8,1.15,1,0,0,普通,42.8,0.076
RT-01920,30.290799,120.347855,30.379057,120.104992,8,25.32,179.9,273.0,EHang Falcon,44.8,14.1,1.9,7.86,0.185,157.3,4.68,2,0,0,普通,18.8,0.549
RT-01921,30.247020,120.246248,30.210639,120.250297,15,4.07,118.9,163.0,SF UAS,48.3,17.8,20.4,4.10,0.180,24.2,0.73,3,0,1,医疗物资,14.1,0.688
RT-01922,30.307285,120.308064,30.072144,120.043537,11,36.51,67.2,144.6,DJI FlyCart 30,38.1,11.2,3.6,9.47,0.289,282.9,10.54,2,0,0,医疗物资,35.1,0.973
RT-01923,30.329390,120.113238,30.399239,120.069061,11,8.86,146.3,239.9,EHang Falcon,25.6,21.4,13.7,7.47,0.062,36.9,0.55,0,0,0,医疗物资,49.5,0.421
RT-01924,30.448458,119.935896,30.036647,120.253338,5,55.08,74.9,161.0,EHang Falcon,25.5,16.7,1.4,8.22,0.154,286.5,8.49,0,0,0,加急,47.2,0.501
RT-01925,30.109101,120.182806,30.139489,119.930659,7,24.51,89.7,107.7,Meituan UAV,13.4,19.2,7.0,9.86,0.063,112.9,1.55,1,0,0,加急,32.7,0.346
RT-01926,30.364495,120.119734,30.176011,120.127386,3,20.99,146.5,184.5,SF UAS,22.4,15.0,28.7,1.34,0.197,123.1,4.13,2,0,0,紧急,14.0,0.267
RT-01927,30.213378,120.285402,30.409954,119.971401,7,37.28,143.2,197.7,EHang Falcon,22.2,18.1,9.2,8.00,0.112,178.9,4.17,2,0,0,紧急,41.0,0.110
RT-01928,30.082042,120.075833,30.408774,120.107671,7,36.50,186.5,259.6,Meituan UAV,29.5,24.6,4.5,1.11,0.071,129.0,2.61,2,0,0,紧急,13.0,0.348
RT-01929,30.188009,120.153501,30.082763,120.284506,2,17.21,189.9,284.8,EHang Falcon,18.5,16.3,2.7,1.63,0.204,93.0,3.52,1,0,0,普通,46.1,0.279
RT-01930,30.003219,120.202394,30.433440,120.172224,12,47.98,56.4,129.6,ZTO UAV,38.8,22.7,3.1,8.96,0.274,181.5,13.14,0,0,0,普通,49.5,0.348
RT-01931,30.254505,120.271573,30.126529,120.235955,9,14.65,71.8,135.6,EHang Falcon,48.0,22.7,3.4,2.05,0.233,57.8,3.41,3,0,0,医疗物资,23.3,0.806
RT-01932,30.115148,120.056412,30.317060,119.937169,3,25.23,53.7,151.2,SF UAS,46.8,17.2,7.6,3.21,0.191,127.9,4.82,3,0,0,加急,40.2,0.244
RT-01933,30.069265,120.348959,30.190807,120.104955,2,27.11,136.4,144.5,SF UAS,36.2,23.2,11.3,5.39,0.293,102.8,7.95,5,1,0,普通,26.3,0.700
RT-01934,30.152611,120.214207,30.156685,120.274158,7,5.79,156.7,248.9,ZTO UAV,48.6,20.5,18.9,7.90,0.296,25.9,1.71,4,1,0,医疗物资,24.2,0.775
RT-01935,30.252087,120.060525,30.420292,119.998744,3,19.64,79.0,119.2,DJI FlyCart 30,49.6,18.1,22.4,1.60,0.109,95.7,2.14,1,0,0,加急,16.6,0.072
RT-01936,30.446536,120.289607,30.163399,120.167853,9,33.62,172.7,223.5,EHang Falcon,43.6,10.2,23.5,4.59,0.148,286.4,4.98,4,1,0,医疗物资,17.7,0.986
RT-01937,30.150303,120.111277,30.242550,120.150064,4,10.93,84.5,155.9,DJI FlyCart 30,29.6,17.0,7.8,9.30,0.106,59.9,1.16,4,1,0,加急,40.6,0.744
RT-01938,30.066816,120.150022,30.233637,120.151981,10,18.57,122.2,153.3,DJI FlyCart 30,20.2,12.0,1.8,1.50,0.059,136.2,1.10,2,0,0,普通,19.5,0.777
RT-01939,30.357035,120.176435,30.150786,120.088020,3,24.48,152.7,249.5,EHang Falcon,13.3,11.7,13.7,8.73,0.188,181.5,4.59,1,0,0,紧急,32.6,0.717
RT-01940,30.260537,120.176988,30.422597,120.147333,6,18.26,183.5,214.1,DJI FlyCart 30,13.1,17.3,16.0,9.73,0.069,94.7,1.26,0,0,0,医疗物资,15.5,0.957
RT-01941,30.249695,120.270147,30.216252,120.097824,3,16.99,122.3,143.3,DJI FlyCart 30,18.6,10.9,9.2,1.44,0.186,135.1,3.16,2,0,0,紧急,4.8,0.684
RT-01942,30.395046,120.202374,30.256679,120.199361,10,15.41,79.2,119.0,ZTO UAV,30.6,19.8,9.5,4.37,0.292,66.8,4.49,1,0,0,加急,33.0,0.212
RT-01943,30.382122,120.168459,30.092092,120.286386,2,34.22,61.8,90.9,Meituan UAV,29.0,11.2,20.3,5.43,0.158,266.3,5.40,1,0,0,医疗物资,40.8,0.407
RT-01944,30.054568,120.107675,30.002924,120.279682,9,17.55,135.2,184.3,EHang Falcon,13.1,10.9,26.9,8.16,0.226,140.8,3.97,0,0,0,紧急,37.6,0.417
RT-01945,30.277790,120.157684,30.256809,119.928925,6,22.12,119.5,209.6,DJI FlyCart 30,19.9,21.2,23.4,8.43,0.256,90.6,5.65,5,1,0,医疗物资,39.0,0.383
RT-01946,30.102899,119.917966,30.251092,120.013817,9,18.90,50.9,141.8,EHang Falcon,46.5,17.0,25.1,8.26,0.090,96.2,1.71,1,0,0,紧急,44.5,0.618
RT-01947,30.365956,120.093501,30.241052,119.904895,9,22.85,127.6,197.2,EHang Falcon,11.7,24.6,29.9,5.97,0.264,80.1,6.03,1,0,0,紧急,9.2,0.420
RT-01948,30.240613,120.336295,30.135984,119.937958,2,40.06,117.8,146.9,ZTO UAV,27.9,17.2,21.1,2.87,0.192,199.8,7.69,1,0,0,紧急,27.1,0.158
RT-01949,30.068915,120.129769,30.394170,120.120370,13,36.22,191.7,275.0,Meituan UAV,18.1,19.7,10.6,1.88,0.131,162.0,4.73,1,0,0,加急,34.4,0.645
RT-01950,30.356181,120.166855,30.220608,120.311227,10,20.50,98.5,99.1,EHang Falcon,25.5,21.2,16.6,4.10,0.190,83.7,3.90,0,0,0,加急,3.0,0.787
RT-01951,30.293084,119.980024,30.105997,120.333481,14,39.88,97.3,108.7,SF UAS,48.7,17.0,11.1,3.37,0.195,204.4,7.76,4,1,0,医疗物资,37.2,0.609
RT-01952,30.350165,120.150127,30.058318,120.183981,12,32.65,125.7,183.3,DJI FlyCart 30,33.5,15.9,16.2,2.12,0.175,178.5,5.70,1,0,0,普通,43.6,0.511
RT-01953,30.019053,120.305528,30.254036,119.910105,8,46.19,154.7,227.3,Meituan UAV,29.8,24.4,4.7,7.65,0.193,164.8,8.90,2,0,0,普通,6.8,0.254
RT-01954,30.348696,120.110398,30.042838,120.115813,14,34.05,196.1,213.5,ZTO UAV,33.4,21.6,18.8,3.81,0.245,136.8,8.36,1,0,0,紧急,47.2,0.387
RT-01955,30.037825,119.966543,30.279979,119.967675,13,26.96,54.2,79.1,SF UAS,37.3,16.5,23.9,7.27,0.254,144.6,6.85,2,0,0,普通,0.2,0.476
RT-01956,30.191139,120.300812,30.172071,120.312735,14,2.41,193.8,235.7,EHang Falcon,27.3,14.9,22.5,2.25,0.137,14.0,0.33,4,1,0,紧急,20.8,1.000
