alert_id,flight_plan_id,aircraft_id,city,city_code,route_id,timestamp,alert_type,severity,lat,lon,altitude_m,detection_source,confidence,disposal_status,response_time_min,closed_loop,data_nature,source_basis
AL0005167,FP003667,UAV02358,重庆,500000,RT_500000_029,2026-04-12 19:40:19,禁飞区接近,严重,29.5167145,106.6867103,112.32,光电,0.888,待核查,14.1,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005168,FP001128,UAV01796,上海,310000,RT_310000_024,2026-03-01 12:39:45,疑似黑飞目标,严重,31.3457466,121.6598045,20.44,光电,0.888,已闭环,0.5,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005169,FP003673,UAV00291,厦门,350200,RT_350200_007,2026-04-28 03:58:05,通信链路弱,中,24.6670085,118.2683276,40.63,射频,0.623,处理中,4.9,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005170,FP000987,UAV02714,珠海,440400,RT_440400_002,2026-01-15 17:50:55,禁飞区接近,严重,22.1192579,113.7065586,41.49,融合识别,0.742,已闭环,9.9,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005171,FP001558,UAV00862,上海,310000,RT_310000_023,2026-06-04 09:32:53,禁飞区接近,严重,31.2891576,121.6301781,71.38,雷达,0.362,已闭环,19.8,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005172,FP003706,UAV01910,武汉,420100,RT_420100_027,2026-03-16 17:19:50,禁飞区接近,严重,30.6223471,114.4071803,123.54,无人机云系统,0.821,已闭环,14.5,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005173,FP001143,UAV02075,重庆,500000,RT_500000_037,2026-02-21 11:09:28,禁飞区接近,严重,29.5490952,106.5448277,153.18,光电,0.903,已闭环,13.2,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005174,FP002687,UAV01528,郑州,410100,RT_410100_054,2026-05-21 15:39:24,通信链路弱,中,34.6308699,113.5945284,58.03,雷达,0.983,已闭环,32.8,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005175,FP007316,UAV00720,青岛,370200,RT_370200_044,2026-05-10 02:15:30,疑似黑飞目标,严重,36.2142247,120.489178,58.92,无人机云系统,0.613,待核查,12.6,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005176,FP007472,UAV02165,厦门,350200,RT_350200_048,2026-06-26 08:25:49,气象风险,中,24.4207922,118.3328706,0.0,融合识别,0.684,待核查,1.8,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005177,FP000741,UAV01761,长沙,430100,RT_430100_032,2026-02-12 23:48:00,超高风险,严重,28.3005435,112.9168841,0.09,光电,0.904,误报,11.0,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005178,FP006900,UAV00978,青岛,370200,RT_370200_019,2026-01-07 21:42:11,通信链路弱,中,36.209319,120.4512038,92.64,光电,0.9,处理中,1.2,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005179,FP007759,UAV02587,南通,320600,RT_320600_005,2026-05-05 01:17:49,远程识别异常,高,31.9825372,120.6652204,5.93,5G-A通感,0.796,已闭环,6.7,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005180,FP002246,UAV02543,成都,510100,RT_510100_034,2026-06-27 09:47:18,超高风险,严重,30.6519006,103.9056609,42.06,无人机云系统,0.836,已闭环,20.5,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005181,FP001074,UAV00583,苏州,320500,RT_320500_059,2026-03-24 03:58:21,电子围栏越界,高,31.1211105,120.4150031,83.17,无人机云系统,0.708,待核查,0.6,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005182,FP004425,UAV02367,合肥,340100,RT_340100_002,2026-04-03 17:47:32,禁飞区接近,严重,31.8031098,117.3184088,90.68,雷达,0.788,已闭环,0.5,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005183,FP004522,UAV01250,海口,460100,RT_460100_057,2026-02-13 16:02:35,速度异常,中,20.0753949,110.0356166,58.82,雷达,0.797,待核查,0.5,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005184,FP000933,UAV00298,南京,320100,RT_320100_035,2026-02-20 01:37:38,疑似黑飞目标,严重,31.9075513,118.5768793,46.24,无人机云系统,0.908,已闭环,14.5,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005185,FP007483,UAV01686,武汉,420100,RT_420100_048,2026-04-06 21:07:42,疑似黑飞目标,严重,30.4505196,114.3377771,21.19,无人机云系统,0.679,已闭环,7.8,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005186,FP000695,UAV00145,珠海,440400,RT_440400_048,2026-04-20 05:21:52,气象风险,中,22.2322293,113.5324202,17.73,无人机云系统,0.877,处理中,0.5,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005187,FP003036,UAV00219,上海,310000,RT_310000_055,2026-03-07 11:46:49,电子围栏越界,高,31.1247603,121.3221571,144.19,无人机云系统,0.664,已闭环,3.7,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005188,FP000670,UAV00753,合肥,340100,RT_340100_012,2026-05-27 15:21:54,通信链路弱,中,31.7190422,117.2985503,89.93,光电,0.504,已闭环,27.1,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005189,FP001119,UAV01925,南京,320100,RT_320100_045,2026-03-11 01:08:01,电子围栏越界,高,32.2723258,118.6212552,0.86,光电,0.58,已闭环,5.4,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005190,FP005678,UAV02039,成都,510100,RT_510100_008,2026-01-20 09:34:14,远程识别异常,高,30.5428783,104.1704255,27.39,无人机云系统,0.543,已闭环,8.0,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005191,FP000027,UAV00276,上海,310000,RT_310000_006,2026-01-12 04:07:58,疑似黑飞目标,严重,31.4206884,121.5035326,17.56,无人机云系统,0.738,待核查,2.6,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005192,FP004934,UAV01138,海口,460100,RT_460100_060,2026-02-13 14:32:44,低电量告警,中,20.0226825,110.2132708,96.11,无人机云系统,0.65,已闭环,8.0,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005193,FP004898,UAV02463,南京,320100,RT_320100_054,2026-05-03 18:39:53,电子围栏越界,高,32.1589877,118.9412183,6.09,雷达,0.948,已闭环,4.1,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005194,FP007570,UAV02792,东莞,441900,RT_441900_048,2026-05-02 05:12:59,速度异常,中,22.859914,113.669829,20.45,雷达,0.758,已闭环,13.4,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005195,FP000445,UAV02134,苏州,320500,RT_320500_021,2026-01-01 12:10:41,速度异常,中,31.2944664,120.3160365,5.8,光电,0.611,已闭环,15.4,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005196,FP004468,UAV00725,长沙,430100,RT_430100_059,2026-06-21 12:59:08,禁飞区接近,严重,28.2563691,112.760983,154.17,5G-A通感,0.796,已闭环,5.4,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005197,FP001653,UAV02368,南京,320100,RT_320100_007,2026-01-27 14:46:51,低电量告警,中,32.1964643,119.0068555,53.7,无人机云系统,0.635,已闭环,2.1,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005198,FP004806,UAV02637,南京,320100,RT_320100_043,2026-03-31 16:53:33,速度异常,中,32.2118147,118.9213136,16.41,无人机云系统,0.81,已闭环,17.6,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005199,FP006518,UAV02764,东莞,441900,RT_441900_044,2026-06-03 22:01:11,疑似黑飞目标,严重,23.0015803,113.6100993,8.74,无人机云系统,0.493,已闭环,1.0,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005200,FP005655,UAV02707,海口,460100,RT_460100_032,2026-01-24 05:43:34,低电量告警,中,20.1469741,110.0507572,77.65,融合识别,0.432,待核查,12.7,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005201,FP001480,UAV02464,杭州,330100,RT_330100_004,2026-01-27 13:35:01,电子围栏越界,高,30.4399929,120.0281989,27.15,融合识别,0.671,已闭环,11.2,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005202,FP004310,UAV00124,青岛,370200,RT_370200_003,2026-05-01 04:01:11,低电量告警,中,35.978233,120.4548959,32.99,无人机云系统,0.684,误报,4.5,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005203,FP005421,UAV01126,南通,320600,RT_320600_009,2026-01-09 21:00:21,低电量告警,中,31.7949717,120.9869436,21.56,无人机云系统,0.891,处理中,15.4,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005204,FP006474,UAV01825,郑州,410100,RT_410100_010,2026-03-13 16:54:31,速度异常,中,34.6533148,113.7653466,28.91,光电,0.826,已闭环,6.3,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005205,FP002719,UAV00387,南通,320600,RT_320600_006,2026-02-11 10:01:24,禁飞区接近,严重,31.942015,120.973596,80.59,无人机云系统,0.781,已闭环,16.7,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005206,FP007318,UAV02155,长沙,430100,RT_430100_059,2026-04-08 21:50:54,电子围栏越界,高,28.1619353,112.7928291,2.74,光电,0.723,已闭环,20.9,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005207,FP006459,UAV00743,西安,610100,RT_610100_004,2026-06-03 12:59:53,气象风险,中,34.3829608,108.9408665,83.96,光电,0.77,已闭环,11.4,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005208,FP005873,UAV00041,武汉,420100,RT_420100_018,2026-02-17 22:02:08,电子围栏越界,高,30.6589793,114.1316495,117.3,射频,0.72,已闭环,4.0,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005209,FP005288,UAV02083,珠海,440400,RT_440400_059,2026-06-04 22:26:48,人群密集区飞越,高,22.3451668,113.4903179,70.39,5G-A通感,0.608,已闭环,6.0,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005210,FP000456,UAV00794,西安,610100,RT_610100_027,2026-01-17 11:17:33,人群密集区飞越,高,34.203122,108.92076,33.55,5G-A通感,0.825,待核查,8.2,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005211,FP007666,UAV01423,郑州,410100,RT_410100_007,2026-03-22 15:48:55,远程识别异常,高,34.5930218,113.4118037,101.8,无人机云系统,0.721,误报,3.1,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005212,FP005073,UAV01918,深圳,440300,RT_440300_020,2026-04-18 01:57:10,禁飞区接近,严重,22.4306818,114.2801302,56.11,无人机云系统,0.566,误报,6.9,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005213,FP004825,UAV01597,深圳,440300,RT_440300_057,2026-04-25 01:41:23,低电量告警,中,22.4185516,114.2011748,42.73,无人机云系统,0.591,已闭环,1.4,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005214,FP003994,UAV02063,珠海,440400,RT_440400_030,2026-04-25 22:50:00,超高风险,严重,22.3860801,113.4124935,109.22,射频,0.797,待核查,1.4,False,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005215,FP003118,UAV01315,南京,320100,RT_320100_045,2026-06-01 14:11:10,疑似黑飞目标,严重,32.2564843,118.6661421,95.06,光电,0.691,已闭环,17.1,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
AL0005216,FP003470,UAV01691,南京,320100,RT_320100_054,2026-02-20 17:16:14,速度异常,中,32.1927154,118.8987966,11.5,射频,0.988,已闭环,4.9,True,simulated_demo_sample,告警事件为演示样本，部分依据遥测字段规则触发并补充随机告警，非真实执法记录。
